latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.78551,24.13292,371.51,1,1,5/10/2023,1227,A,100,6.1NRT,309.95,111.29,D
-22.78693,24.12325,353.79,1,1,5/10/2023,1227,A,97,6.1NRT,307.27,61.12,D
-22.78835,24.11358,373.59,1,1,5/10/2023,1227,A,100,6.1NRT,308.92,120.02,D
-22.78977,24.10391,343.1,1,1,5/10/2023,1227,A,91,6.1NRT,304,40.52,D
-22.67863,24.16726,315.66,1,1,5/10/2023,1227,A,54,6.1NRT,304.13,6.23,D
-22.68005,24.15759,320.25,1,1,5/10/2023,1227,A,68,6.1NRT,304.78,10.35,D
-22.67109,24.15603,319.42,1,1,5/10/2023,1227,A,66,6.1NRT,303.74,9.12,D
-19.5855,30.12186,310.89,2.32,1.47,5/10/2023,1227,A,48,6.1NRT,295.88,20.37,D
-18.38548,32.68707,322.66,3.82,1.83,5/10/2023,1227,A,75,6.1NRT,284.83,139.3,D
-18.38013,32.68049,318.72,3.82,1.83,5/10/2023,1227,A,69,6.1NRT,282.84,106.75,D
-18.38732,32.64386,314.15,3.8,1.82,5/10/2023,1227,A,52,6.1NRT,286.55,76.16,D
-19.61449,23.15166,358.51,1,1,5/10/2023,1227,A,99,6.1NRT,310.56,70.95,D
-19.61586,23.14222,342.21,1,1,5/10/2023,1227,A,89,6.1NRT,309.39,35.73,D
-19.58423,23.10804,335.34,1,1,5/10/2023,1227,A,79,6.1NRT,309.22,21.9,D
-19.57529,23.10658,352.85,1,1,5/10/2023,1227,A,96,6.1NRT,310.53,53.74,D
-19.57666,23.09715,345.85,1,1,5/10/2023,1227,A,92,6.1NRT,309.54,40.27,D
-19.56772,23.09568,325.38,1,1,5/10/2023,1227,A,70,6.1NRT,308.04,10.36,D
-19.47063,22.99994,331.79,1,1,5/10/2023,1227,A,78,6.1NRT,310.02,16.58,D
-19.472,22.99051,329.11,1,1,5/10/2023,1227,A,70,6.1NRT,312.36,12.4,D
-19.46034,23.0079,331.84,1,1,5/10/2023,1227,A,61,6.1NRT,310.24,16.71,D
-19.52254,20.89904,340.03,1.11,1.05,5/10/2023,1227,A,88,6.1NRT,308.87,36.56,D
-19.52393,20.88854,335.03,1.11,1.05,5/10/2023,1227,A,83,6.1NRT,309.32,27.32,D
-19.51314,20.89765,321.01,1.11,1.05,5/10/2023,1227,A,60,6.1NRT,307.45,8.52,D
-19.51452,20.88715,323.87,1.11,1.05,5/10/2023,1227,A,68,6.1NRT,307.92,11.77,D
-19.51867,20.85558,321.14,1.12,1.05,5/10/2023,1227,A,61,6.1NRT,308.9,8.53,D
-19.12585,22.77478,339.35,1,1,5/10/2023,1227,A,88,6.1NRT,307.08,31.27,D
-19.1272,22.76537,326.59,1,1,5/10/2023,1227,A,56,6.1NRT,306.82,11.86,D
-19.11691,22.77333,358.71,1,1,5/10/2023,1227,A,99,6.1NRT,303.62,71.9,D
-18.63888,25.85283,329.11,1.24,1.1,5/10/2023,1227,A,55,6.1NRT,298.92,25.79,D
-19.10933,22.76248,337.25,1,1,5/10/2023,1227,A,68,6.1NRT,306.76,27.28,D
-19.10039,22.76103,342.1,1,1,5/10/2023,1227,A,86,6.1NRT,307.05,38.23,D
-19.10174,22.75163,334.53,1,1,5/10/2023,1227,A,54,6.1NRT,308.02,24.47,D
-19.09281,22.75018,335.21,1,1,5/10/2023,1227,A,76,6.1NRT,302.29,28.45,D
-18.90199,19.62961,321.54,1.27,1.12,5/10/2023,1227,A,61,6.1NRT,309.74,11.15,D
-18.90353,19.61769,320.64,1.27,1.12,5/10/2023,1227,A,58,6.1NRT,308.67,10.08,D
-18.01562,24.53482,334.67,1.09,1.04,5/10/2023,1227,A,84,6.1NRT,310.46,23.43,D
-18.58803,19.30181,356.83,1.31,1.14,5/10/2023,1227,A,98,6.1NRT,310.32,100.66,D
-18.58962,19.28948,317.65,1.31,1.14,5/10/2023,1227,A,40,6.1NRT,306.18,7.49,D
-17.6975,25.20138,320.59,1.17,1.08,5/10/2023,1227,A,69,6.1NRT,306.82,9.92,D
-18.0914,21.69905,340.92,1.02,1.01,5/10/2023,1229,A,74,6.1NRT,313.23,30.01,D
-18.07968,21.71679,331.45,1.02,1.01,5/10/2023,1229,A,70,6.1NRT,305.97,20.01,D
-18.08102,21.70722,341.42,1.02,1.01,5/10/2023,1229,A,85,6.1NRT,303.08,32.98,D
-18.08236,21.69765,349.34,1.02,1.01,5/10/2023,1229,A,94,6.1NRT,301.37,47.06,D
-18.07198,21.70582,343.35,1.02,1.01,5/10/2023,1229,A,90,6.1NRT,287.79,38.3,D
-18.07332,21.69625,372.6,1.02,1.01,5/10/2023,1229,A,100,6.1NRT,309.62,116.38,D
-18.06428,21.69485,334.21,1.02,1.01,5/10/2023,1229,A,69,6.1NRT,291.47,23.38,D
-17.34921,26.33675,325.51,1.38,1.16,5/10/2023,1229,A,78,6.1NRT,302.72,27.39,D
-17.33886,26.33486,313.89,1.38,1.16,5/10/2023,1229,A,28,6.1NRT,297.6,10.83,D
-17.888,22.42332,324.81,1,1,5/10/2023,1229,A,38,6.1NRT,301.92,9.85,D
-17.87906,22.4219,337.92,1,1,5/10/2023,1229,A,86,6.1NRT,306.17,26.59,D
-17.87146,22.41113,332.9,1,1,5/10/2023,1229,A,57,6.1NRT,304.44,20.51,D
-17.8728,22.40179,366.17,1,1,5/10/2023,1229,A,100,6.1NRT,309.18,92.73,D
-17.53913,23.48725,349.87,1.02,1.01,5/10/2023,1229,A,0,6.1NRT,301.92,54.75,D
-17.5021,23.54947,339.95,1.03,1.01,5/10/2023,1229,A,64,6.1NRT,301.69,36.08,D
-17.513,23.41483,342.84,1.02,1.01,5/10/2023,1229,A,81,6.1NRT,304.35,42.79,D
-17.51442,23.40535,356.28,1.02,1.01,5/10/2023,1229,A,98,6.1NRT,306.12,70.71,D
-17.51583,23.39587,350.99,1.02,1.01,5/10/2023,1229,A,95,6.1NRT,300.48,56.77,D
-17.504,23.41335,332.04,1.02,1.01,5/10/2023,1229,A,67,6.1NRT,299.75,27.25,D
-17.47941,23.45136,347.05,1.02,1.01,5/10/2023,1229,A,69,6.1NRT,305.38,47.88,D
-17.88546,20.52806,317.71,1.11,1.05,5/10/2023,1229,A,21,6.1NRT,305.41,7.45,D
-17.326,24.34657,332.52,1.09,1.04,5/10/2023,1229,A,55,6.1NRT,309.81,20.5,D
-17.24497,24.80966,334.62,1.14,1.06,5/10/2023,1229,A,70,6.1NRT,302.03,30.46,D
-17.31828,24.3349,353.31,1.09,1.04,5/10/2023,1229,A,96,6.1NRT,308.91,64.65,D
-17.28567,24.42291,337.42,1.1,1.04,5/10/2023,1229,A,87,6.1NRT,303.75,34.21,D
-17.23697,24.55116,357.82,1.11,1.05,5/10/2023,1229,A,96,6.1NRT,309.13,80.91,D
-17.23859,24.54087,386.86,1.11,1.05,5/10/2023,1229,A,100,6.1NRT,310.88,202.64,D
-17.22599,24.55986,337.42,1.11,1.05,5/10/2023,1229,A,87,6.1NRT,301.72,35.11,D
-17.22761,24.54955,390.36,1.11,1.05,5/10/2023,1229,A,100,6.1NRT,304.88,222.7,D
-17.22923,24.53926,370.76,1.11,1.05,5/10/2023,1229,A,100,6.1NRT,302.14,128.45,D
-17.31665,23.74247,324.98,1.04,1.02,5/10/2023,1229,A,50,6.1NRT,304.37,13.79,D
-17.22222,24.30242,324.96,1.09,1.04,5/10/2023,1229,A,62,6.1NRT,305.56,15.57,D
-17.30757,23.74095,377.12,1.04,1.02,5/10/2023,1229,A,100,6.1NRT,307.71,138.96,D
-17.30902,23.7313,352.85,1.04,1.02,5/10/2023,1229,A,91,6.1NRT,305.44,62.53,D
-17.20517,24.35137,318.95,1.09,1.04,5/10/2023,1229,A,65,6.1NRT,305.62,9.34,D
-17.21295,24.30085,340.14,1.09,1.04,5/10/2023,1229,A,89,6.1NRT,304.51,38.17,D
-17.2145,24.29079,338.05,1.08,1.04,5/10/2023,1229,A,88,6.1NRT,306.2,33.77,D
-17.27055,23.92401,322.84,1.05,1.02,5/10/2023,1229,A,65,6.1NRT,305.55,10.75,D
-17.04302,24.61167,319.06,1.12,1.06,5/10/2023,1229,A,15,6.1NRT,304.68,10.67,D
-17.10078,24.01415,322.62,1.06,1.03,5/10/2023,1229,A,72,6.1NRT,307.27,11.71,D
-17.07808,24.10159,334.26,1.07,1.03,5/10/2023,1229,A,75,6.1NRT,306.38,26.61,D
-16.88037,25.31097,326.67,1.22,1.1,5/10/2023,1229,A,76,6.1NRT,305.79,23.67,D
-17.06887,24.10003,328.73,1.07,1.03,5/10/2023,1229,A,80,6.1NRT,301.99,19.22,D
-17.07038,24.09011,334.94,1.07,1.03,5/10/2023,1229,A,80,6.1NRT,302.8,29.23,D
-17.03669,24.18659,336.82,1.08,1.04,5/10/2023,1229,A,87,6.1NRT,307.04,32.4,D
-16.9317,24.7373,332.09,1.14,1.06,5/10/2023,1229,A,83,6.1NRT,301.08,28.82,D
-16.86471,24.88308,346.39,1.16,1.07,5/10/2023,1229,A,93,6.1NRT,301,58.18,D
-16.85178,24.90298,355.04,1.16,1.07,5/10/2023,1229,A,97,6.1NRT,303.43,80.11,D
-16.91467,24.25216,327.96,1.09,1.04,5/10/2023,1229,A,67,6.1NRT,305.44,19.31,D
-17.20758,22.1617,321.08,1,1,5/10/2023,1229,A,53,6.1NRT,307.72,8.58,D
-16.9414,23.72488,329.47,1.04,1.02,5/10/2023,1229,A,80,6.1NRT,304.28,19.68,D
-17.05854,22.93769,340.57,1.01,1,5/10/2023,1229,A,89,6.1NRT,307.1,35.02,D
-17.05991,22.92835,320.38,1.01,1,5/10/2023,1229,A,30,6.1NRT,305.56,7.85,D
-17.53613,19.48822,326.32,1.24,1.11,5/10/2023,1229,A,45,6.1NRT,307.69,15.73,D
-17.52622,19.48681,342.32,1.24,1.11,5/10/2023,1229,A,89,6.1NRT,313.31,45.56,D
-17.52773,19.4752,338.62,1.24,1.11,5/10/2023,1229,A,84,6.1NRT,312.42,37.72,D
-17.62624,18.70283,320.04,1.39,1.17,5/10/2023,1229,A,58,6.1NRT,309.41,10.01,D
-17.05434,22.84149,324.28,1,1,5/10/2023,1229,A,49,6.1NRT,299.89,12.79,D
-17.04676,22.83073,350.36,1,1,5/10/2023,1229,A,87,6.1NRT,303.42,52.78,D
-17.48215,19.51591,369.5,1.24,1.11,5/10/2023,1229,A,100,6.1NRT,310.86,138.18,D
-17.48363,19.50436,333.47,1.24,1.11,5/10/2023,1229,A,80,6.1NRT,308.4,26.04,D
-17.47997,19.52084,341.42,1.24,1.1,5/10/2023,1229,A,89,6.1NRT,307.09,46.76,D
-17.48151,19.50931,348.39,1.24,1.11,5/10/2023,1229,A,93,6.1NRT,310.35,64.39,D
-17.03388,22.66015,319.71,1,1,5/10/2023,1229,A,45,6.1NRT,303.01,8.81,D
-16.58503,25.48705,315.41,1.26,1.11,5/10/2023,1229,A,0,6.1NRT,292.1,10.5,D
-16.99057,22.64371,324.78,1,1,5/10/2023,1229,A,72,6.1NRT,307.13,12.86,D
-16.99379,22.55868,317.54,1,1,5/10/2023,1229,A,42,6.1NRT,303.51,7.8,D
-16.99514,22.54939,328.56,1,1,5/10/2023,1229,A,77,6.1NRT,304.66,19.16,D
-17.21908,20.88918,333.65,1.07,1.03,5/10/2023,1229,A,65,6.1NRT,306.22,22.02,D
-17.20853,20.8977,343.39,1.06,1.03,5/10/2023,1229,A,90,6.1NRT,311.17,38.76,D
-17.20987,20.8878,364.74,1.07,1.03,5/10/2023,1229,A,100,6.1NRT,310.49,95.9,D
-17.2013,20.90105,333.56,1.06,1.03,5/10/2023,1229,A,82,6.1NRT,310.26,22.7,D
-17.20267,20.89118,329.37,1.06,1.03,5/10/2023,1229,A,77,6.1NRT,309.2,18.17,D
-17.20404,20.88127,321.82,1.07,1.03,5/10/2023,1229,A,64,6.1NRT,307.22,9.39,D
